,LoanTenure,LoanStatus,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,EMI,ELA,InterestAmount,TotalAmount,ROI,PROI
234,60,0,0.16499,0.1419,0.1319,0.126,0.0424,0.0836,5.0,2,9.0,1,4,33,0,85.0,1,0,368,800.0,819.0,521,6.0,6.0,18.0,3,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29330.0,0.69,13170.0,17.0,1.0,0.0,0.18,2,1,10000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,8,96402,30000,23,701.01,4907.07,2487.22,2419.85,-170.53,0.0,0.0,0.0,0.0,1.0,0,0,0.0,123,353.05959124080425,285420.0,4257.0,34257.0,0.12426657325510115,0.3054054054054054
235,60,0,0.20398,0.18,0.17,0.15867,0.0724,0.08627,4.0,3,7.0,1,39,65,0,101.0,1,0,368,720.0,739.0,7925,13.0,13.0,33.0,10,684.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.45,31560.0,33.0,1.0,1.0,0.35,5,1,6250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,106173,15000,32,380.9,1516.2027,627.93,888.2727,-49.75,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,113.03289900896785,177000.0,2700.0,17700.0,0.15254237288135594,0.3054054054054054
236,36,0,0.06726,0.0605,0.0505,0.05001,0.0074,0.04261,7.0,1,11.0,1,37,63,0,105.0,1,0,368,820.0,839.0,3187,11.0,11.0,33.0,10,190.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4242.0,0.06,62608.0,32.0,1.0,0.0,0.14,3,1,4083.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,110440,9000,32,274.0,822.0,688.29,133.71,-22.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,198,47.35623900712166,28602.0,544.5,9544.5,0.05704856199905705,0.20540540540540542
237,36,0,0.19859,0.162,0.152,0.14256,0.0649,0.07766,4.0,3,3.0,1,2,35,4,35.0,0,0,368,700.0,719.0,1856,10.0,9.0,27.0,9,485.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16119.0,0.92,1006.0,25.0,1.0,0.0,0.35,3,1,2166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,3,122290,4000,32,141.02,280.2647,173.15,107.1147,-6.72,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,28.17691138987263,27328.0,648.0,4648.0,0.13941480206540446,0.2554054054054054
238,60,0,0.23462,0.2099,0.1999,0.1864,0.0749,0.1115,4.0,3,5.0,2,4,35,0,181.0,1,0,368,700.0,719.0,3068,9.0,9.0,15.0,8,393.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,12230.0,0.75,3353.0,15.0,0.86,0.0,0.18,4,1,4416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,9,94624,15000,15,405.72,3237.134,1205.31,2031.824,-97.21,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,252.99731150420726,203910.0,3148.5,18148.5,0.1734854120175221,0.2554054054054054
239,36,0,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6.0,0,8.0,7,34,41,0,157.0,1,0,368,680.0,699.0,9568,13.0,12.0,21.0,11,517.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,12833.0,0.44,9303.0,19.0,0.89,0.0,0.14,4,1,6000.0,1.0,18.0,18.0,0.0,0.0,5000.0,0.0,1.0,0,14.0,24,61913,2000,5,63.59,2216.84,2000.0,216.84,-24.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,43,188.29000147866577,8473.0,179.79999999999998,2179.8,0.08248463161757957,0.055405405405405395
240,36,0,0.28851,0.2499,0.2399,0.234,0.119,0.115,3.0,4,6.0,2,35,27,0,117.0,1,0,368,720.0,739.0,7258,9.0,9.0,15.0,9,184.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3188.0,0.35,5743.0,15.0,1.0,3.0,0.17,3,1,2291.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,22,66798,2000,14,79.51,2427.7,2000.0,427.7,-17.12,0.0,0.0,0.0,0.0,1.0,0,0,0.0,28,499.96271514133485,19993.0,499.8,2499.8,0.19993599487959035,0.055405405405405395
241,36,0,0.37453,0.35,0.34,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,7,31,1,1,5.0,0,0,184,560.0,579.0,4718,3.0,2.0,12.0,0,0.0,3.0,13.0,3.0,859.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,0.58,0.0,0.18,3,1,2702.916667,1.0,18.0,18.0,0.0,0.0,1000.0,555.68,40.0,0,14.0,68,33885,1100,18,47.66,1793.46,1100.01,693.45,-19.81,0.0,0.0,0.0,0.0,1.0,0,0,0.0,10,385.0113245223964,14960.0,385.0,1485.0,0.25925925925925924,0.055405405405405395
242,36,0,0.35858,0.322,0.312,0.1557,0.142,0.1557,2.0,5,5.0,1,9,41,0,74.0,1,0,368,680.0,699.0,485,13.0,10.0,29.0,7,405.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11847.0,0.9,1184.0,26.0,0.8,0.0,0.39,4,1,4504.166667,1.0,28.0,28.0,0.0,0.0,6000.0,1521.1,58.0,0,14.0,39,46011,7500,29,327.49,11035.23,7500.0,3535.23,-109.79,0.0,0.0,0.0,0.0,1.0,0,0,0.0,96,2415.1043766898097,94440.0,2415.0,9915.0,0.24357034795763993,0.1054054054054054
243,36,0,0.18633,0.15,0.14,0.13203,0.0574,0.07463,5.0,2,4.0,1,31,13,0,53.0,0,0,368,680.0,699.0,1077,11.0,10.0,30.0,9,698.0,2.0,4.0,1.0,162.0,0.0,0.0,0.0,22502.0,0.52,20388.0,28.0,0.96,1.0,0.34,4,1,5833.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,129990,20000,7,693.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,243,0.0,128000.0,3000.0,23000.0,0.13043478260869565,0.3554054054054054
244,36,0,0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2.0,5,2.0,14,9,65,0,19.0,0,0,368,600.0,619.0,10123,19.0,19.0,25.0,15,547.0,6.0,19.0,0.0,0.0,0.0,2.0,0.0,9197.0,0.61,4084.0,24.0,0.95,4.0,0.35,4,1,5250.0,1.0,12.0,12.0,0.0,0.0,11000.0,9736.27,-48.0,0,14.0,9,93968,4000,15,168.32,1343.3468,610.31,733.0368,-25.13,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,178.95998392105645,46221.0,1172.8,5172.8,0.2267244045777915,0.20540540540540542
245,12,0,0.11893,0.0817,0.0717,0.0716,0.033,0.0386,6.0,0,9.0,1,34,12,0,60.0,0,0,368,740.0,759.0,1845,4.0,4.0,7.0,4,51.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,154.0,0.01,8846.0,7.0,1.0,0.0,0.11,2,1,8333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,20,69201,10000,22,870.67,10449.78,10000.0,449.78,-55.07,0.0,0.0,0.0,0.0,1.0,0,0,0.0,21,1338.6615608419347,19804.0,817.0,10817.0,0.07552925949893687,0.1054054054054054
246,60,0,0.25102,0.2259,0.2159,0.2001,0.0849,0.1152,4.0,3,4.0,1,4,36,0,269.0,1,0,368,720.0,739.0,7592,16.0,11.0,37.0,9,1295.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,112680.0,0.86,16952.0,36.0,0.77,0.0,0.31,2,1,9166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,12,86922,15000,6,419.33,4612.63,1633.65,2978.98,-131.87,0.0,0.0,0.0,0.0,1.0,0,0,0.0,125,369.04335375703295,218310.0,3388.5,18388.5,0.18427277918264132,0.2554054054054054
247,36,0,0.19582,0.1775,0.1725,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,4,35,0,67.0,0,1,903,540.0,559.0,332,10.0,9.0,48.0,2,29.0,1.0,5.0,14.0,0.0,38.0,2.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.12,6,1,2666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,92,2082,1000,16,27.61,1300.5,1000.0,300.5,-8.46,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13,177.9963845002699,7390.0,177.5,1177.5,0.15074309978768577,0.10540540540540543
248,36,0,0.22593,0.201,0.191,0.1216,0.065,0.1216,4.0,3,10.0,1,9,1,1,227.0,0,0,368,660.0,679.0,5818,21.0,15.0,39.0,12,519.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,10202.0,0.37,11948.0,36.0,0.83,0.0,0.37,4,1,4333.333333,1.0,16.0,16.0,0.0,0.0,1500.0,920.61,25.0,0,14.0,52,39277,1500,28,55.82,1944.62,1499.5,445.12,-22.14,0.0,0.0,0.0,0.0,1.0,1,0,0.0,59,301.8127275645993,12354.0,301.5,1801.5,0.16736053288925895,0.10540540540540543
249,36,1,0.29776,0.29,0.285,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,10,59,2,67.0,0,1,628,480.0,499.0,9312,10.0,9.0,19.0,5,112.0,3.0,7.0,5.0,0.0,5.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.22,6,1,2750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,1751,32.0,86,6780,3001,1,125.76,3335.52,1861.95,1473.57,-20.89,-106.9,1139.05,1139.05,0.0,1.0,0,0,0.0,26,540.0218873638634,34331.0,870.29,3871.29,0.22480620155038758,0.1554054054054054
250,36,0,0.08857,0.08,0.075,0.1615,0.0724,0.0917,4.07224258423391,0,5.950066585742402,0,47,35,0,67.0,0,0,346,720.0,739.0,8335,10.0,9.0,27.0,16,308.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.1,6,1,6416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,93,1456,2000,8,62.67,2040.39,2000.0,40.39,-2.53,0.0,0.0,0.0,0.0,1.0,0,0,0.0,74,170.68934815374277,7760.0,160.0,2160.0,0.07407407407407407,0.055405405405405395
251,36,1,0.16647,0.1593,0.1493,0.1615,0.0724,0.0917,4.07224258423391,2,5.950066585742402,0,14,35,2,67.0,1,1,455,700.0,719.0,1403,10.0,9.0,20.0,7,112.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.25,6,1,4583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,471,0.0,88,4590,17500,25,614.64,17565.17,13663.22,3901.95,-106.75,-1106.34,3842.6,2221.08,889.34,1.0,0,0,0.0,258,2187.2377019633645,117859.0,2787.75,20287.75,0.13741050634003277,0.20540540540540542
252,36,1,0.29925,0.29,0.285,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,24,11,2,67.0,0,1,297,520.0,539.0,383,10.0,9.0,35.0,4,25.0,8.0,17.0,11.0,0.0,32.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.09,6,1,2116.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,2300,15.0,87,5813,2100,25,88.0,875.0,393.84,481.16,-8.04,0.0,1706.14,1706.16,0.0,1.0,0,0,0.0,23,114.22552706537978,24024.0,609.0,2709.0,0.2248062015503876,0.15540540540540543
253,36,0,0.31053,0.275,0.265,0.1504,0.108,0.1504,3.0,4,8.0,1,14,35,0,30.0,0,0,368,660.0,679.0,9043,6.0,5.0,16.0,5,238.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6608.0,0.65,3044.0,14.0,0.92,0.0,0.2,3,1,2583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,41,44959,5000,29,205.47,5740.31,5000.0,740.31,-26.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,139,1375.2187787528658,54500.0,1375.0,6375.0,0.21568627450980393,0.1054054054054054
254,36,0,0.31032,0.2712,0.2612,0.2382,0.1275,0.1107,2.0,5,2.0,1,19,35,0,11.0,0,0,368,660.0,679.0,7552,8.0,8.0,12.0,8,243.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5416.0,0.92,393.0,12.0,1.0,0.0,0.31,3,1,2916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,11,89335,4000,15,163.56,1710.0,905.51,804.49,-28.59,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,245.61781909034588,43053.0,1084.8,5084.8,0.2133417243549402,0.20540540540540542
255,36,0,0.26079,0.2379,0.2279,0.1223,0.1,0.1223,3.0,4,7.0,7,1,12,1,46.0,0,0,368,660.0,679.0,11374,4.0,4.0,5.0,4,176.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11874.0,0.92,846.0,5.0,1.0,0.0,0.22,3,0,2083.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,50,40435,3000,3,117.37,4223.04,3000.0,1223.04,-51.42,0.0,0.0,0.0,0.0,1.0,0,0,0.0,94,714.0288785213655,28693.0,713.7,3713.7,0.1921803053558446,0.1054054054054054
256,36,0,0.21434,0.1774,0.1674,0.1571,0.0649,0.0922,4.0,3,4.0,7,34,12,0,73.0,0,0,368,720.0,739.0,4321,14.0,12.0,21.0,12,428.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8412.0,0.3,9953.0,21.0,1.0,1.0,0.11,5,1,7083.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,7,98651,3000,23,108.07,646.9619,394.63,252.3319,-14.31,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,70.20374103536851,22159.0,532.2,3532.2,0.15067096993375237,0.2554054054054054
257,36,0,0.14243,0.1139,0.1039,0.09989,0.0349,0.06499,6.0,0,10.0,1,34,11,0,15.0,0,0,368,680.0,699.0,530,17.0,17.0,31.0,16,1531.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45428.0,0.75,12432.0,30.0,1.0,0.0,0.21,2,1,11416.666667,1.0,26.0,26.0,0.0,0.0,8500.0,2722.22,-3.0,0,14.0,1,132285,11000,7,362.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,56104.0,1252.9,12252.9,0.10225334410629322,0.2554054054054054
258,36,0,0.16461,0.143,0.133,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,1,45,1,1,8.0,0,0,281,620.0,639.0,4235,6.0,5.0,6.0,4,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,0.77,707.0,6.0,0.83,1.0,0.39,1,1,1500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,69,33095,7000,10,238.86,8650.76,6999.99,1650.77,-115.44,0.0,0.0,0.0,0.0,1.0,0,0,0.0,145,1009.208064534328,43036.0,1000.9999999999999,8001.0,0.12510936132983375,0.1054054054054054
259,36,0,0.15651,0.135,0.125,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,1,5,48,1,3.0,0,0,100,640.0,659.0,1228,7.0,7.0,9.0,5,260.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12220.0,0.83,2480.0,8.0,1.0,0.0,0.26,1,1,1583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,73,27317,1000,2,33.94,1040.88,1000.0,40.88,-3.01,0.0,0.0,0.0,0.0,1.0,0,0,0.0,51,136.42907798530283,5860.0,135.0,1135.0,0.11894273127753303,0.15540540540540543
260,36,1,0.35132,0.3149,0.3049,0.2909,0.147,0.1439,2.0,5,4.0,1,38,41,0,59.0,0,0,368,720.0,739.0,6648,9.0,7.0,27.0,5,75.0,4.0,19.0,1.0,512.0,1.0,0.0,0.0,273.0,0.12,1997.0,9.0,1.0,2.0,0.18,3,1,2666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,783,8.0,29,54549,6000,30,259.63,519.26,206.06,313.2,-9.95,0.0,5793.94,5793.94,0.0,1.0,0,0,0.0,2,64.89169848188855,74018.0,1889.4,7889.4,0.2394858924633052,0.2554054054054054
261,36,0,0.10336,0.0895,0.0795,0.1615,0.0724,0.0917,4.07224258423391,0,5.950066585742402,2,35,35,1,384.0,1,0,876,740.0,759.0,9337,15.0,13.0,27.0,9,429.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,18445.0,0.48,19784.0,26.0,1.0,2.0,0.19,4,1,4833.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,67,36088,6000,18,190.66,6132.06,6000.0,132.06,-14.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,213,562.7101309863269,25332.0,537.0,6537.0,0.08214777420835245,0.1054054054054054
262,36,1,0.33553,0.2958,0.2858,0.2727,0.147,0.1257,2.0,5,6.0,1,24,38,0,95.0,1,0,368,640.0,659.0,2044,5.0,5.0,21.0,3,271.0,2.0,10.0,0.0,0.0,5.0,0.0,0.0,23464.0,0.98,321.0,19.0,0.89,2.0,0.08,3,1,3500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,359,14.0,22,65558,2500,14,105.55,949.95,432.04,517.91,-17.51,0.0,2067.96,2067.96,0.0,1.0,0,0,0.0,24,127.80878716872498,29122.0,739.5,3239.5,0.22827596851365953,0.2554054054054054
263,36,0,0.13138,0.1034,0.0934,0.0905,0.0274,0.0631,6.0,0,7.0,6,34,41,0,18.0,0,0,368,740.0,759.0,3526,11.0,10.0,28.0,8,183.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,914.0,0.04,10755.0,21.0,0.85,1.0,0.26,3,1,4000.0,1.0,3.0,3.0,0.0,0.0,10000.0,0.0,45.0,0,14.0,15,79197,7000,31,226.99,3177.86,2467.31,710.55,-68.71,0.0,0.0,0.0,0.0,1.0,0,0,0.0,91,262.7251186340361,33057.0,723.8000000000001,7723.8,0.09371034982780498,0.1054054054054054
264,36,0,0.1911,0.182,0.172,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,0,23,23,1,347.0,0,0,359,640.0,659.0,29,9.0,7.0,22.0,8,359.0,4.0,14.0,1.0,6465.0,9.0,1.0,0.0,8962.0,0.44,10524.0,19.0,0.84,1.0,0.13,3,1,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,77,21203,2000,26,72.51,2467.14,1872.55,594.59,-32.67,0.0,0.0,0.0,0.0,1.0,0,0,0.0,29,341.6345866891743,15104.0,364.0,2364.0,0.15397631133671744,0.10540540540540543
265,36,0,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,6,5.0,1,5,46,0,39.0,0,0,368,680.0,699.0,2408,3.0,3.0,20.0,1,54.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1422.0,0.71,578.0,13.0,0.76,0.0,0.29,3,1,2750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,20,69101,4000,22,173.71,4437.11,4000.0,437.11,-13.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,86,1270.8617593416902,49749.0,1270.8,5270.8,0.24110192001214234,0.055405405405405395
266,36,1,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,6,4.0,1,45,35,0,19.0,1,0,368,680.0,699.0,1373,14.0,12.0,28.0,9,339.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,8256.0,0.86,942.0,23.0,0.86,4.0,0.2,3,1,3750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,313,15.0,21,67177,4000,14,173.71,1737.1,764.65,972.45,-30.62,0.0,3235.35,3235.35,0.0,1.0,0,0,0.0,16,242.94111107015584,49749.0,1270.8,5270.8,0.24110192001214234,0.20540540540540542
267,36,0,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,5,4.0,1,20,35,0,141.0,1,0,368,680.0,699.0,2073,13.0,13.0,33.0,10,476.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,14227.0,0.3,2470.0,31.0,0.87,2.0,0.31,4,1,5000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,33,50513,7500,13,326.62,10414.46,7500.0,2914.46,-91.09,0.0,0.0,0.0,0.0,1.0,0,0,0.0,103,2399.3598040451993,93873.0,2399.25,9899.25,0.24236684597317978,0.1054054054054054
268,36,0,0.27285,0.2346,0.2246,0.2064,0.1025,0.1039,3.0,4,6.0,7,25,35,0,36.0,0,0,368,700.0,719.0,9048,3.0,2.0,23.0,2,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,493.0,0.49,507.0,4.0,1.0,1.0,0.11,1,1,916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,17,76102,2000,31,77.9,1246.4,719.48,526.92,-22.46,0.0,0.0,0.0,0.0,1.0,0,0,0.0,31,168.8756370617922,18891.0,469.2,2469.2,0.19002105945245423,0.10540540540540543
269,36,0,0.37402,0.3495,0.3395,0.1294,0.19,0.1294,1.0,6,5.0,1,35,35,1,63.0,0,0,368,620.0,639.0,6433,10.0,7.0,28.0,5,857.0,0.0,2.0,1.0,103.0,0.0,0.0,0.0,38094.0,0.98,524.0,19.0,0.9,1.0,0.37,3,1,3958.333333,1.0,34.0,34.0,0.0,0.0,6500.0,449.9,-36.0,0,14.0,46,42572,2500,12,113.02,4076.33,2500.0,1576.33,-45.08,0.0,0.0,0.0,0.0,1.0,1,0,0.0,34,873.7679958404176,33955.0,873.75,3373.75,0.25898480918858835,0.055405405405405395
270,60,0,0.28324,0.2573,0.2473,0.2412,0.0925,0.1487,3.0,4,6.0,1,34,35,0,49.0,0,0,368,720.0,739.0,9876,15.0,14.0,23.0,8,452.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12751.0,0.36,20328.0,21.0,1.0,0.0,0.28,4,1,4583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,19,72793,15000,22,446.71,9160.81,4509.95,4650.86,-134.02,0.0,0.0,0.0,0.0,1.0,0,0,0.0,18,1160.4113889408459,246570.0,3859.4999999999995,18859.5,0.2046448739362125,0.1554054054054054
271,36,0,0.24753,0.24,0.23,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,2,22,12,1,10.0,1,0,757,640.0,659.0,7480,14.0,11.0,30.0,6,595.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,25404.0,0.93,1896.0,27.0,0.96,1.0,0.25,4,1,6166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,75,23591,4000,26,156.93,4902.94,4000.0,902.94,-37.63,0.0,0.0,0.0,0.0,1.0,0,0,0.0,26,960.4161776955096,38560.0,960.0,4960.0,0.1935483870967742,0.1554054054054054
272,36,0,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,5,5.0,6,31,62,0,61.0,0,0,368,680.0,699.0,9440,10.0,9.0,23.0,9,176.0,1.0,2.0,1.0,350.0,7.0,0.0,0.0,2835.0,0.3,1842.0,16.0,0.78,1.0,0.51,1,1,1000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,34,49316,7500,13,326.62,10778.46,6544.76,4233.7,-132.32,0.0,0.0,0.0,0.0,1.0,0,0,0.0,58,2093.764542816381,93873.0,2399.25,9899.25,0.24236684597317978,0.1054054054054054
273,36,0,0.30271,0.29,0.27,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,4,35,1,214.0,0,1,476,540.0,559.0,8059,15.0,15.0,17.0,15,565.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,15209.0,0.78,3652.0,17.0,1.0,0.0,0.23,3,1,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,81,16308,4600,9,192.77,6830.08,4600.0,2230.08,-79.65,0.0,0.0,0.0,0.0,1.0,1,0,0.0,25,1334.1393065730933,52624.0,1334.0,5934.0,0.2248062015503876,0.055405405405405395
274,36,0,0.16324,0.1274,0.1174,0.1121,0.0424,0.0697,5.0,2,4.0,7,4,12,0,17.0,0,0,368,700.0,719.0,11550,20.0,18.0,36.0,7,179.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7011.0,0.55,5233.0,27.0,1.0,2.0,0.26,5,1,7000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,129334,9000,7,302.12,298.9786,204.74,94.2386,-7.64,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,26.436568302927302,50278.0,1146.6000000000001,10146.6,0.11300337058719177,0.2554054054054054
275,36,0,0.20896,0.1905,0.1855,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,4,41,2,67.0,0,1,355,560.0,579.0,336,10.0,9.0,16.0,9,196.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.1,6,1,2333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,90,3371,1000,16,36.68,1319.48,1000.0,319.48,-8.39,0.0,0.0,0.0,0.0,1.0,0,0,0.0,37,190.85847019144214,7858.0,190.5,1190.5,0.16001679966400673,0.10540540540540543
